INSTRUMENT,TIMEFRAME,POSSIBLE_BUY_TRADES,POSSIBLE_SELL_TRADES,TOTAL_BUY_TRADES,TOTAL_SELL_TRADES,PROFITABLE_BUY_TRADES,PROFITABLE_SELL_TRADES,TOTAL_PROFIT,AVG_PROFIT,PERC_PROFITABLE,PERC_TRADES_TAKEN,SHARPE_RATIO,DRAWDOWN,MAX_DRAWDOWN,CCI,CCII,ADX_SIMPLE,ADX_LOOKBACK,RSI_RANGE,CLOSE_ON_CONFLICT,TRAILING_STOP,1ATR_STOP,FIB_TP
NZDUSD,60,252,87,244,102,93,30,2491.5563000000175,7.2,0.36,1.02,0.271985072406143,10.391527397310817,19.831417316368587,False,False,False,False,False,True,True,True,1.0
NZDUSD,60,133,80,118,76,45,30,2479.1766000000184,12.78,0.39,0.91,0.42658860286369266,3.1451737447300716,10.42356697398347,True,True,False,True,False,True,True,True,1.0
NZDUSD,60,133,80,118,76,45,30,2479.1766000000184,12.78,0.39,0.91,0.42658860286369266,3.1451737447300716,10.42356697398347,True,True,True,True,False,True,True,True,1.0
NZDUSD,60,133,80,118,76,45,30,2479.1766000000184,12.78,0.39,0.91,0.42658860286369266,3.1451737447300716,10.42356697398347,True,True,True,False,False,True,True,True,1.0
NZDUSD,60,252,87,142,60,64,24,2475.7163000000737,12.26,0.44,0.6,0.33336752211347115,5.680929169514577,16.688838504198348,False,False,True,False,True,True,True,True,1.0
NZDUSD,60,252,87,142,60,64,24,2475.7163000000737,12.26,0.44,0.6,0.33336752211347115,5.680929169514577,16.688838504198348,False,False,False,True,True,True,True,True,1.0
NZDUSD,60,252,87,142,60,64,24,2475.7163000000737,12.26,0.44,0.6,0.33336752211347115,5.680929169514577,16.688838504198348,False,False,True,True,True,True,True,True,1.0
NZDUSD,60,133,80,120,76,44,30,2333.3722999999904,11.9,0.38,0.92,0.40466992693783516,3.1451997082866794,10.424026209577596,True,True,False,True,False,False,True,True,1.0
NZDUSD,60,133,80,120,76,44,30,2333.3722999999904,11.9,0.38,0.92,0.40466992693783516,3.1451997082866794,10.424026209577596,True,True,True,True,False,False,True,True,1.0
NZDUSD,60,133,80,120,76,44,30,2333.3722999999904,11.9,0.38,0.92,0.40466992693783516,3.1451997082866794,10.424026209577596,True,True,True,False,False,False,True,True,1.0
NZDUSD,60,252,87,178,64,75,38,2319.522599999969,9.58,0.47,0.71,0.19866903531505045,33.27177770181701,34.093645612201975,False,False,True,True,False,False,False,True,1.0
NZDUSD,60,252,87,178,64,75,38,2319.522599999969,9.58,0.47,0.71,0.19866903531505045,33.27177770181701,34.093645612201975,False,False,True,False,False,False,False,True,1.0
NZDUSD,60,252,87,178,64,75,38,2319.522599999969,9.58,0.47,0.71,0.19866903531505045,33.27177770181701,34.093645612201975,False,False,False,True,False,False,False,True,1.0
NZDUSD,60,7,62,4,32,2,18,2304.5609000000663,64.02,0.56,0.52,0.32695529850402205,7.213515653781634,9.221540582196958,False,True,False,False,True,True,False,False,1.0
NZDUSD,60,133,80,133,86,48,31,2301.737600000057,10.51,0.36,1.03,0.2889998619479807,3.1453025371234578,14.979890676893062,True,True,False,False,False,True,True,True,1.0
NZDUSD,60,252,87,124,39,49,23,2300.1737000001094,14.11,0.44,0.48,0.22295679533053797,20.583016860967717,22.423189848259522,False,False,True,False,True,False,False,False,1.0
NZDUSD,60,252,87,124,39,49,23,2300.1737000001094,14.11,0.44,0.48,0.22295679533053797,20.583016860967717,22.423189848259522,False,False,False,True,True,False,False,False,1.0
NZDUSD,60,252,87,124,39,49,23,2300.1737000001094,14.11,0.44,0.48,0.22295679533053797,20.583016860967717,22.423189848259522,False,False,True,True,True,False,False,False,1.0
NZDUSD,60,252,87,128,40,49,24,2202.5439000000224,13.11,0.43,0.5,0.2054669327137102,26.788705183273983,28.037064533797647,False,False,False,False,True,False,False,False,1.0
NZDUSD,60,7,62,5,31,2,18,2190.7234000000826,60.85,0.56,0.52,0.3113943975237831,7.213173760118185,9.221444466049878,False,True,False,False,True,False,False,False,1.0
NZDUSD,60,252,87,251,102,93,31,2186.0708000000463,6.19,0.35,1.04,0.2931395264124463,10.391330390260034,18.72021561072858,False,False,False,False,False,False,True,True,1.0
NZDUSD,60,133,80,135,86,47,31,2157.8940000000384,9.76,0.35,1.04,0.26942677732495857,3.1452588736778413,14.980130164007015,True,True,False,False,False,False,True,True,1.0
NZDUSD,60,252,87,224,91,86,31,1939.8426999999547,6.16,0.37,0.93,0.2565068221125064,9.096382690328303,17.741093484707797,False,False,True,True,False,False,True,True,1.0
NZDUSD,60,252,87,224,91,86,31,1939.8426999999547,6.16,0.37,0.93,0.2565068221125064,9.096382690328303,17.741093484707797,False,False,True,False,False,False,True,True,1.0
NZDUSD,60,252,87,224,91,86,31,1939.8426999999547,6.16,0.37,0.93,0.2565068221125064,9.096382690328303,17.741093484707797,False,False,False,True,False,False,True,True,1.0
NZDUSD,60,7,62,6,47,3,28,1934.1370000000356,36.49,0.58,0.77,0.26910345698756516,5.275050742828345,16.246121770627795,False,True,True,False,False,False,False,True,1.0
NZDUSD,60,7,62,6,47,3,28,1934.1370000000356,36.49,0.58,0.77,0.26910345698756516,5.275050742828345,16.246121770627795,False,True,False,True,False,False,False,True,1.0
NZDUSD,60,7,62,6,47,3,28,1934.1370000000356,36.49,0.58,0.77,0.26910345698756516,5.275050742828345,16.246121770627795,False,True,True,True,False,False,False,True,1.0
NZDUSD,60,252,87,148,62,65,24,1902.5880000000109,9.06,0.42,0.62,0.2366169099850054,5.680972322655188,18.355357430211413,False,False,False,False,True,True,True,True,1.0
NZDUSD,60,7,62,5,47,3,27,1695.1543000000147,32.6,0.58,0.75,0.2484302798559949,5.2755401393631445,16.246767869122444,False,True,True,False,False,True,False,True,1.0
NZDUSD,60,7,62,5,47,3,27,1695.1543000000147,32.6,0.58,0.75,0.2484302798559949,5.2755401393631445,16.246767869122444,False,True,True,True,False,True,False,True,1.0
NZDUSD,60,7,62,5,47,3,27,1695.1543000000147,32.6,0.58,0.75,0.2484302798559949,5.2755401393631445,16.246767869122444,False,True,False,True,False,True,False,True,1.0
NZDUSD,60,133,80,80,48,30,23,1661.8232000000478,12.98,0.41,0.6,0.247402697447174,0.9474811795023143,11.542208377429459,True,True,False,True,True,True,True,True,1.0
NZDUSD,60,133,80,80,48,30,23,1661.8232000000478,12.98,0.41,0.6,0.247402697447174,0.9474811795023143,11.542208377429459,True,True,True,False,True,True,True,True,1.0
NZDUSD,60,133,80,80,48,30,23,1661.8232000000478,12.98,0.41,0.6,0.247402697447174,0.9474811795023143,11.542208377429459,True,True,True,True,True,True,True,True,1.0
NZDUSD,60,133,80,82,47,30,23,1651.5343000000798,12.8,0.41,0.61,0.24471687453817484,0.947494803190957,9.856866341414007,True,True,True,True,True,False,True,True,1.0
NZDUSD,60,133,80,82,47,30,23,1651.5343000000798,12.8,0.41,0.61,0.24471687453817484,0.947494803190957,9.856866341414007,True,True,False,True,True,False,True,True,1.0
NZDUSD,60,133,80,82,47,30,23,1651.5343000000798,12.8,0.41,0.61,0.24471687453817484,0.947494803190957,9.856866341414007,True,True,True,False,True,False,True,True,1.0
NZDUSD,60,252,87,123,41,50,22,1488.3691000000135,9.08,0.44,0.48,0.14513760822044708,20.582977263625246,22.422936351575686,False,False,True,True,True,True,False,False,1.0
NZDUSD,60,252,87,123,41,50,22,1488.3691000000135,9.08,0.44,0.48,0.14513760822044708,20.582977263625246,22.422936351575686,False,False,False,True,True,True,False,False,1.0
NZDUSD,60,252,87,123,41,50,22,1488.3691000000135,9.08,0.44,0.48,0.14513760822044708,20.582977263625246,22.422936351575686,False,False,True,False,True,True,False,False,1.0
NZDUSD,60,7,62,4,31,2,17,1433.7951000000749,40.97,0.54,0.51,0.22197335816645655,7.2135329401796415,9.221540582196958,False,True,True,False,True,True,False,False,1.0
NZDUSD,60,7,62,4,31,2,17,1433.7951000000749,40.97,0.54,0.51,0.22197335816645655,7.2135329401796415,9.221540582196958,False,True,True,True,True,True,False,False,1.0
NZDUSD,60,7,62,4,31,2,17,1433.7951000000749,40.97,0.54,0.51,0.22197335816645655,7.2135329401796415,9.221540582196958,False,True,False,True,True,True,False,False,1.0
