INSTRUMENT,TIMEFRAME,POSSIBLE_BUY_TRADES,POSSIBLE_SELL_TRADES,TOTAL_BUY_TRADES,TOTAL_SELL_TRADES,PROFITABLE_BUY_TRADES,PROFITABLE_SELL_TRADES,TOTAL_PROFIT,AVG_PROFIT,PERC_PROFITABLE,PERC_TRADES_TAKEN,SHARPE_RATIO,DRAWDOWN,MAX_DRAWDOWN,CCI,CCII,ADX_SIMPLE,ADX_LOOKBACK,RSI_RANGE,CLOSE_ON_CONFLICT,TRAILING_STOP,1ATR_STOP,FIB_TP
EURUSD,60,218,161,139,102,55,54,3956.6468999997496,16.42,0.45,0.64,0.26385427417188695,30.10547874431288,30.10547874431288,False,False,True,True,False,False,False,True,1.0
EURUSD,60,218,161,139,102,55,54,3956.6468999997496,16.42,0.45,0.64,0.26385427417188695,30.10547874431288,30.10547874431288,False,False,False,True,False,False,False,True,1.0
EURUSD,60,218,161,139,102,55,54,3956.6468999997496,16.42,0.45,0.64,0.26385427417188695,30.10547874431288,30.10547874431288,False,False,True,False,False,False,False,True,1.0
EURUSD,60,109,153,65,89,25,44,3947.579400000024,25.63,0.45,0.59,0.47711856194189955,6.366725656691978,19.92902678718808,True,True,False,False,True,True,True,True,1.0
EURUSD,60,109,153,62,88,25,44,3812.846100000063,25.42,0.46,0.57,0.45856731572672776,6.859153645261664,19.928141462253883,True,True,True,True,True,True,True,True,1.0
EURUSD,60,109,153,62,88,25,44,3812.846100000063,25.42,0.46,0.57,0.45856731572672776,6.859153645261664,19.928141462253883,True,True,False,True,True,True,True,True,1.0
EURUSD,60,109,153,62,88,25,44,3812.846100000063,25.42,0.46,0.57,0.45856731572672776,6.859153645261664,19.928141462253883,True,True,True,False,True,True,True,True,1.0
EURUSD,60,218,161,98,73,39,38,3787.7265999998663,22.15,0.45,0.45,0.3938546897658662,14.336809492097618,16.21294286211312,False,False,False,False,True,True,False,False,1.0
EURUSD,60,7,97,4,53,3,34,3668.017799999972,64.35,0.65,0.55,0.5259171643071082,0.0,11.370982947406326,False,True,True,False,True,True,False,True,1.0
EURUSD,60,7,97,4,53,3,34,3668.017799999972,64.35,0.65,0.55,0.5259171643071082,0.0,11.370982947406326,False,True,False,True,True,True,False,True,1.0
EURUSD,60,7,97,4,53,3,34,3668.017799999972,64.35,0.65,0.55,0.5259171643071082,0.0,11.370982947406326,False,True,True,True,True,True,False,True,1.0
EURUSD,60,7,97,6,66,2,35,3572.5076999997295,49.62,0.51,0.69,0.44308642930544456,5.253835702656735,19.45856561023411,False,True,True,False,False,False,False,False,1.0
EURUSD,60,7,97,6,66,2,35,3572.5076999997295,49.62,0.51,0.69,0.44308642930544456,5.253835702656735,19.45856561023411,False,True,True,True,False,True,False,False,1.0
EURUSD,60,7,97,6,66,2,35,3572.5076999997295,49.62,0.51,0.69,0.44308642930544456,5.253835702656735,19.45856561023411,False,True,True,False,False,True,False,False,1.0
EURUSD,60,7,97,6,66,2,35,3572.5076999997295,49.62,0.51,0.69,0.44308642930544456,5.253835702656735,19.45856561023411,False,True,True,True,False,False,False,False,1.0
EURUSD,60,7,97,6,66,2,35,3572.5076999997295,49.62,0.51,0.69,0.44308642930544456,5.253835702656735,19.45856561023411,False,True,False,True,False,True,False,False,1.0
EURUSD,60,7,97,6,66,2,35,3572.5076999997295,49.62,0.51,0.69,0.44308642930544456,5.253835702656735,19.45856561023411,False,True,False,True,False,False,False,False,1.0
EURUSD,60,7,97,4,53,3,34,3530.914799999976,61.95,0.65,0.55,0.5092196756370807,0.8038908872296389,11.370982947406326,False,True,False,False,True,True,False,True,1.0
EURUSD,60,7,97,4,52,2,33,3457.765000000014,61.75,0.62,0.54,0.49586678472256024,0.0,11.371317136001466,False,True,False,True,True,False,False,True,1.0
EURUSD,60,7,97,4,52,2,33,3457.765000000014,61.75,0.62,0.54,0.49586678472256024,0.0,11.371317136001466,False,True,True,True,True,False,False,True,1.0
EURUSD,60,7,97,4,52,2,33,3457.765000000014,61.75,0.62,0.54,0.49586678472256024,0.0,11.371317136001466,False,True,True,False,True,False,False,True,1.0
EURUSD,60,109,153,95,104,29,51,3376.689399999708,16.97,0.4,0.76,0.29723023802399245,15.541685726580786,23.948149767849713,True,True,False,False,False,False,False,False,1.0
EURUSD,60,7,97,4,52,2,33,3322.717200000018,59.33,0.62,0.54,0.4791605549951947,0.8044680468430216,11.371317136001466,False,True,False,False,True,False,False,True,1.0
EURUSD,60,109,153,74,94,32,52,3089.7100999998065,18.39,0.5,0.64,0.22538835773586266,29.618722754535572,36.038144785978616,True,True,False,True,False,True,False,True,1.0
EURUSD,60,109,153,74,94,32,52,3089.7100999998065,18.39,0.5,0.64,0.22538835773586266,29.618722754535572,36.038144785978616,True,True,True,False,False,True,False,True,1.0
EURUSD,60,109,153,74,94,32,52,3089.7100999998065,18.39,0.5,0.64,0.22538835773586266,29.618722754535572,36.038144785978616,True,True,True,True,False,True,False,True,1.0
EURUSD,60,7,97,14,95,1,42,3045.6602000002476,27.94,0.39,1.05,0.7104762888726232,6.382580799082633,7.95628109806604,False,True,False,False,False,False,True,True,1.0
EURUSD,60,7,97,14,95,1,42,3045.6602000002476,27.94,0.39,1.05,0.7104762888726232,6.382580799082633,7.95628109806604,False,True,False,False,False,True,True,True,1.0
EURUSD,60,218,161,112,102,43,47,2647.580400000154,12.37,0.42,0.56,0.39292721347822884,6.816299251140812,13.885809492718447,False,False,False,False,True,True,True,True,1.0
EURUSD,60,109,153,56,70,19,38,2497.909599999943,19.82,0.45,0.48,0.2299326978373272,12.991973970196245,23.63415206091178,True,True,True,True,True,True,False,False,1.0
EURUSD,60,109,153,56,70,19,38,2497.909599999943,19.82,0.45,0.48,0.2299326978373272,12.991973970196245,23.63415206091178,True,True,False,True,True,True,False,False,1.0
EURUSD,60,109,153,56,70,19,38,2497.909599999943,19.82,0.45,0.48,0.2299326978373272,12.991973970196245,23.63415206091178,True,True,True,False,True,True,False,False,1.0
EURUSD,60,109,153,64,90,25,42,2483.922300000051,16.13,0.44,0.59,0.35333381818998016,15.524717013314213,21.126434836058525,True,True,False,False,True,False,True,True,1.0
EURUSD,60,7,97,10,80,3,26,2424.001099999835,26.93,0.32,0.87,0.26297586871844825,5.807704322586386,19.108064734411986,False,True,False,False,False,True,True,False,1.0
EURUSD,60,7,97,10,80,3,26,2424.001099999835,26.93,0.32,0.87,0.26297586871844825,5.807704322586386,19.108064734411986,False,True,False,False,False,False,True,False,1.0
EURUSD,60,218,161,107,99,42,47,2382.419200000061,11.57,0.43,0.54,0.336693027214508,7.302054063636094,13.885259799921668,False,False,True,True,True,True,True,True,1.0
EURUSD,60,218,161,107,99,42,47,2382.419200000061,11.57,0.43,0.54,0.336693027214508,7.302054063636094,13.885259799921668,False,False,False,True,True,True,True,True,1.0
EURUSD,60,218,161,107,99,42,47,2382.419200000061,11.57,0.43,0.54,0.336693027214508,7.302054063636094,13.885259799921668,False,False,True,False,True,True,True,True,1.0
EURUSD,60,109,153,61,89,25,42,2363.4702000000843,15.76,0.45,0.57,0.3316069116038951,16.00556577329253,21.125289398837882,True,True,True,False,True,False,True,True,1.0
EURUSD,60,109,153,61,89,25,42,2363.4702000000843,15.76,0.45,0.57,0.3316069116038951,16.00556577329253,21.125289398837882,True,True,False,True,True,False,True,True,1.0
EURUSD,60,109,153,61,89,25,42,2363.4702000000843,15.76,0.45,0.57,0.3316069116038951,16.00556577329253,21.125289398837882,True,True,True,True,True,False,True,True,1.0
EURUSD,60,109,153,83,93,27,47,2291.6457999996996,13.02,0.42,0.67,0.18926275051963462,11.508663743686855,30.452402942732743,True,True,True,True,False,True,False,False,1.0
EURUSD,60,109,153,83,93,27,47,2291.6457999996996,13.02,0.42,0.67,0.18926275051963462,11.508663743686855,30.452402942732743,True,True,False,True,False,True,False,False,1.0
EURUSD,60,109,153,83,93,27,47,2291.6457999996996,13.02,0.42,0.67,0.18926275051963462,11.508663743686855,30.452402942732743,True,True,True,False,False,True,False,False,1.0
EURUSD,60,218,161,176,111,58,50,2208.8287999998456,7.7,0.38,0.76,0.2000423931881684,13.843841710464085,42.04759432322879,False,False,False,False,False,True,False,False,1.0
EURUSD,60,109,153,52,79,22,46,2139.2133999999432,16.33,0.52,0.5,0.18160256787435422,28.267347103953465,28.352445061221164,True,True,True,True,True,True,False,True,1.0
EURUSD,60,109,153,52,79,22,46,2139.2133999999432,16.33,0.52,0.5,0.18160256787435422,28.267347103953465,28.352445061221164,True,True,True,False,True,True,False,True,1.0
EURUSD,60,109,153,52,79,22,46,2139.2133999999432,16.33,0.52,0.5,0.18160256787435422,28.267347103953465,28.352445061221164,True,True,False,True,True,True,False,True,1.0
EURUSD,60,109,153,58,70,19,38,1789.811799999851,13.98,0.45,0.49,0.16510521634956654,16.233857006552874,23.633606992759894,True,True,False,False,True,True,False,False,1.0
EURUSD,60,218,161,154,93,48,46,1714.6752999997761,6.94,0.38,0.65,0.15735036110194636,14.629151764462602,28.748188993780772,False,False,True,True,False,False,False,False,1.0
EURUSD,60,218,161,154,93,48,46,1714.6752999997761,6.94,0.38,0.65,0.15735036110194636,14.629151764462602,28.748188993780772,False,False,False,True,False,False,False,False,1.0
EURUSD,60,218,161,154,93,48,46,1714.6752999997761,6.94,0.38,0.65,0.15735036110194636,14.629151764462602,28.748188993780772,False,False,True,False,False,False,False,False,1.0
EURUSD,60,218,161,90,78,41,43,1663.6418999998773,9.9,0.5,0.44,0.16206768888267087,28.63190922106548,29.01682841370936,False,False,False,True,True,True,False,True,1.0
EURUSD,60,218,161,90,78,41,43,1663.6418999998773,9.9,0.5,0.44,0.16206768888267087,28.63190922106548,29.01682841370936,False,False,True,True,True,True,False,True,1.0
EURUSD,60,218,161,90,78,41,43,1663.6418999998773,9.9,0.5,0.44,0.16206768888267087,28.63190922106548,29.01682841370936,False,False,True,False,True,True,False,True,1.0
EURUSD,60,109,153,55,69,19,36,1633.243599999836,13.17,0.44,0.47,0.18152672970810702,17.494400899908047,19.44944903470723,True,True,False,True,True,False,False,False,1.0
EURUSD,60,109,153,55,69,19,36,1633.243599999836,13.17,0.44,0.47,0.18152672970810702,17.494400899908047,19.44944903470723,True,True,True,True,True,False,False,False,1.0
EURUSD,60,109,153,55,69,19,36,1633.243599999836,13.17,0.44,0.47,0.18152672970810702,17.494400899908047,19.44944903470723,True,True,True,False,True,False,False,False,1.0
EURUSD,60,7,97,7,60,0,30,1597.5589000001821,23.84,0.45,0.64,0.35360562953281777,5.998476838584238,8.202025025675585,False,True,False,False,True,False,True,True,1.0
EURUSD,60,7,97,7,60,0,30,1597.5589000001821,23.84,0.45,0.64,0.35360562953281777,5.998476838584238,8.202025025675585,False,True,False,False,True,True,True,True,1.0
EURUSD,60,7,97,4,47,1,27,1587.3021999998691,31.12,0.55,0.49,0.47604022928737333,2.6991052968079794,13.997174863076372,False,True,False,True,True,True,False,False,1.0
EURUSD,60,7,97,4,47,1,27,1587.3021999998691,31.12,0.55,0.49,0.47604022928737333,2.6991052968079794,13.997174863076372,False,True,True,True,True,True,False,False,1.0
EURUSD,60,7,97,4,47,1,27,1587.3021999998691,31.12,0.55,0.49,0.47604022928737333,2.6991052968079794,13.997174863076372,False,True,True,True,True,False,False,False,1.0
EURUSD,60,7,97,4,47,1,27,1587.3021999998691,31.12,0.55,0.49,0.47604022928737333,2.6991052968079794,13.997174863076372,False,True,False,True,True,False,False,False,1.0
EURUSD,60,7,97,4,47,1,27,1587.3021999998691,31.12,0.55,0.49,0.47604022928737333,2.6991052968079794,13.997174863076372,False,True,True,False,True,True,False,False,1.0
EURUSD,60,7,97,4,47,1,27,1587.3021999998691,31.12,0.55,0.49,0.47604022928737333,2.6991052968079794,13.997174863076372,False,True,True,False,True,False,False,False,1.0
EURUSD,60,7,97,8,86,1,41,1542.5303000001322,16.41,0.45,0.9,0.282553461212523,9.330207089498936,9.330207089498936,False,True,True,False,False,False,True,True,1.0
EURUSD,60,7,97,8,86,1,41,1542.5303000001322,16.41,0.45,0.9,0.282553461212523,9.330207089498936,9.330207089498936,False,True,False,True,False,True,True,True,1.0
EURUSD,60,7,97,8,86,1,41,1542.5303000001322,16.41,0.45,0.9,0.282553461212523,9.330207089498936,9.330207089498936,False,True,False,True,False,False,True,True,1.0
EURUSD,60,7,97,8,86,1,41,1542.5303000001322,16.41,0.45,0.9,0.282553461212523,9.330207089498936,9.330207089498936,False,True,True,True,False,False,True,True,1.0
EURUSD,60,7,97,8,86,1,41,1542.5303000001322,16.41,0.45,0.9,0.282553461212523,9.330207089498936,9.330207089498936,False,True,True,True,False,True,True,True,1.0
EURUSD,60,7,97,8,86,1,41,1542.5303000001322,16.41,0.45,0.9,0.282553461212523,9.330207089498936,9.330207089498936,False,True,True,False,False,True,True,True,1.0
