INSTRUMENT,TIMEFRAME,POSSIBLE_BUY_TRADES,POSSIBLE_SELL_TRADES,TOTAL_BUY_TRADES,TOTAL_SELL_TRADES,PROFITABLE_BUY_TRADES,PROFITABLE_SELL_TRADES,TOTAL_PROFIT,AVG_PROFIT,PERC_PROFITABLE,PERC_TRADES_TAKEN,SHARPE_RATIO,DRAWDOWN,MAX_DRAWDOWN,CCI,CCII,ADX_SIMPLE,ADX_LOOKBACK,RSI_RANGE,CLOSE_ON_CONFLICT,TRAILING_STOP,1ATR_STOP,FIB_TP
USDCHF,60,0,163,5,140,0,47,2173.022000000207,14.99,0.32,0.89,0.2248903211624169,17.394741951730197,21.87646709655521,True,False,True,True,False,True,True,True,1.0
USDCHF,60,0,163,5,140,0,47,2173.022000000207,14.99,0.32,0.89,0.2248903211624169,17.394741951730197,21.87646709655521,True,False,True,True,False,False,True,True,1.0
USDCHF,60,0,163,5,140,0,47,2173.022000000207,14.99,0.32,0.89,0.2248903211624169,17.394741951730197,21.87646709655521,True,False,True,False,False,False,True,True,1.0
USDCHF,60,0,163,5,140,0,47,2173.022000000207,14.99,0.32,0.89,0.2248903211624169,17.394741951730197,21.87646709655521,True,False,False,True,False,True,True,True,1.0
USDCHF,60,0,163,5,140,0,47,2173.022000000207,14.99,0.32,0.89,0.2248903211624169,17.394741951730197,21.87646709655521,True,False,False,True,False,False,True,True,1.0
USDCHF,60,0,163,5,140,0,47,2173.022000000207,14.99,0.32,0.89,0.2248903211624169,17.394741951730197,21.87646709655521,True,False,True,False,False,True,True,True,1.0
USDCHF,60,6,256,14,222,1,78,2117.197800000189,8.97,0.33,0.9,0.2935277931134059,13.466458173534509,20.160479171426186,False,True,True,False,False,False,True,True,1.0
USDCHF,60,6,256,14,222,1,78,2117.197800000189,8.97,0.33,0.9,0.2935277931134059,13.466458173534509,20.160479171426186,False,True,True,False,False,True,True,True,1.0
USDCHF,60,6,256,14,222,1,78,2117.197800000189,8.97,0.33,0.9,0.2935277931134059,13.466458173534509,20.160479171426186,False,True,False,True,False,False,True,True,1.0
USDCHF,60,6,256,14,222,1,78,2117.197800000189,8.97,0.33,0.9,0.2935277931134059,13.466458173534509,20.160479171426186,False,True,True,True,False,True,True,True,1.0
USDCHF,60,6,256,14,222,1,78,2117.197800000189,8.97,0.33,0.9,0.2935277931134059,13.466458173534509,20.160479171426186,False,True,False,True,False,True,True,True,1.0
USDCHF,60,6,256,14,222,1,78,2117.197800000189,8.97,0.33,0.9,0.2935277931134059,13.466458173534509,20.160479171426186,False,True,True,True,False,False,True,True,1.0
USDCHF,60,6,256,5,205,1,94,2066.888199999968,9.84,0.45,0.8,0.21391016219466347,10.157968354360667,30.629883926496582,False,True,False,True,False,False,False,True,1.0
USDCHF,60,6,256,5,205,1,94,2066.888199999968,9.84,0.45,0.8,0.21391016219466347,10.157968354360667,30.629883926496582,False,True,True,False,False,False,False,True,1.0
USDCHF,60,6,256,5,205,1,94,2066.888199999968,9.84,0.45,0.8,0.21391016219466347,10.157968354360667,30.629883926496582,False,True,True,True,False,False,False,True,1.0
USDCHF,60,0,163,0,94,0,50,1820.844499999963,19.37,0.53,0.58,0.1660576275641195,20.720818004520474,23.132645044700116,True,False,True,False,True,True,False,True,1.0
USDCHF,60,0,163,0,94,0,50,1820.844499999963,19.37,0.53,0.58,0.1660576275641195,20.720818004520474,23.132645044700116,True,False,False,True,True,True,False,True,1.0
USDCHF,60,0,163,0,94,0,50,1820.844499999963,19.37,0.53,0.58,0.1660576275641195,20.720818004520474,23.132645044700116,True,False,True,True,True,False,False,True,1.0
USDCHF,60,0,163,0,94,0,50,1820.844499999963,19.37,0.53,0.58,0.1660576275641195,20.720818004520474,23.132645044700116,True,False,True,False,True,False,False,True,1.0
USDCHF,60,0,163,0,94,0,50,1820.844499999963,19.37,0.53,0.58,0.1660576275641195,20.720818004520474,23.132645044700116,True,False,True,True,True,True,False,True,1.0
USDCHF,60,0,163,0,94,0,50,1820.844499999963,19.37,0.53,0.58,0.1660576275641195,20.720818004520474,23.132645044700116,True,False,False,True,True,False,False,True,1.0
USDCHF,60,162,255,106,170,34,70,1787.4357999999434,6.48,0.38,0.66,0.15634958111878183,13.642039332570858,32.493737870266855,False,False,True,True,False,False,False,False,1.0
USDCHF,60,162,255,106,170,34,70,1787.4357999999434,6.48,0.38,0.66,0.15634958111878183,13.642039332570858,32.493737870266855,False,False,False,True,False,False,False,False,1.0
USDCHF,60,162,255,106,170,34,70,1787.4357999999434,6.48,0.38,0.66,0.15634958111878183,13.642039332570858,32.493737870266855,False,False,True,False,False,False,False,False,1.0
USDCHF,60,6,256,5,205,2,94,1698.8396999999618,8.09,0.46,0.8,0.1681830435609933,10.158120955504906,32.3911052299919,False,True,True,False,False,True,False,True,1.0
USDCHF,60,6,256,5,205,2,94,1698.8396999999618,8.09,0.46,0.8,0.1681830435609933,10.158120955504906,32.3911052299919,False,True,True,True,False,True,False,True,1.0
USDCHF,60,6,256,5,205,2,94,1698.8396999999618,8.09,0.46,0.8,0.1681830435609933,10.158120955504906,32.3911052299919,False,True,False,True,False,True,False,True,1.0
USDCHF,60,61,254,75,243,21,79,1588.0586000000496,4.99,0.31,1.01,0.2017004084378439,12.485478387390524,22.96151899700702,True,True,False,False,False,False,True,True,1.0
USDCHF,60,0,163,0,85,0,40,1265.4646000000353,14.89,0.47,0.52,0.11727035268182923,28.644084366031816,34.07830904209539,True,False,True,False,True,True,False,False,1.0
USDCHF,60,0,163,0,85,0,40,1265.4646000000353,14.89,0.47,0.52,0.11727035268182923,28.644084366031816,34.07830904209539,True,False,False,True,True,True,False,False,1.0
USDCHF,60,0,163,0,85,0,40,1265.4646000000353,14.89,0.47,0.52,0.11727035268182923,28.644084366031816,34.07830904209539,True,False,True,False,True,False,False,False,1.0
USDCHF,60,0,163,0,85,0,40,1265.4646000000353,14.89,0.47,0.52,0.11727035268182923,28.644084366031816,34.07830904209539,True,False,True,True,True,False,False,False,1.0
USDCHF,60,0,163,0,85,0,40,1265.4646000000353,14.89,0.47,0.52,0.11727035268182923,28.644084366031816,34.07830904209539,True,False,True,True,True,True,False,False,1.0
USDCHF,60,0,163,0,85,0,40,1265.4646000000353,14.89,0.47,0.52,0.11727035268182923,28.644084366031816,34.07830904209539,True,False,False,True,True,False,False,False,1.0
