INSTRUMENT,TIMEFRAME,POSSIBLE_BUY_TRADES,POSSIBLE_SELL_TRADES,TOTAL_BUY_TRADES,TOTAL_SELL_TRADES,PROFITABLE_BUY_TRADES,PROFITABLE_SELL_TRADES,TOTAL_PROFIT,AVG_PROFIT,PERC_PROFITABLE,PERC_TRADES_TAKEN,SHARPE_RATIO,DRAWDOWN,MAX_DRAWDOWN,CCI,CCII,ADX_SIMPLE,ADX_LOOKBACK,RSI_RANGE,CLOSE_ON_CONFLICT,TRAILING_STOP,1ATR_STOP,FIB_TP
GBPUSD,60,220,108,100,58,40,30,675.7730000000508,4.28,0.44,0.48,0.0745766063259641,33.83719849351058,35.37035747572152,False,False,False,True,True,False,False,False,1.0
GBPUSD,60,220,108,100,58,40,30,675.7730000000508,4.28,0.44,0.48,0.0745766063259641,33.83719849351058,35.37035747572152,False,False,True,False,True,False,False,False,1.0
GBPUSD,60,220,108,144,69,58,41,560.1928999999985,2.63,0.46,0.65,0.03522701771671345,34.218690117848816,35.468828965141746,False,False,False,True,False,False,False,True,1.0
GBPUSD,60,220,108,144,69,58,41,560.1928999999985,2.63,0.46,0.65,0.03522701771671345,34.218690117848816,35.468828965141746,False,False,True,False,False,False,False,True,1.0
GBPUSD,60,220,108,144,69,58,41,560.1928999999985,2.63,0.46,0.65,0.03522701771671345,34.218690117848816,35.468828965141746,False,False,True,True,False,False,False,True,1.0
GBPUSD,60,112,95,55,56,22,36,467.4053000000137,4.21,0.52,0.54,0.0036891358005655558,10.768173925403884,20.44320275932088,True,True,True,False,True,False,False,True,1.0
GBPUSD,60,112,95,55,56,22,36,467.4053000000137,4.21,0.52,0.54,0.0036891358005655558,10.768173925403884,20.44320275932088,True,True,True,True,True,False,False,True,1.0
GBPUSD,60,112,95,55,56,22,36,467.4053000000137,4.21,0.52,0.54,0.0036891358005655558,10.768173925403884,20.44320275932088,True,True,False,True,True,False,False,True,1.0
GBPUSD,60,8,37,4,22,2,11,461.39659999994285,17.75,0.5,0.58,-0.2901624721138185,0.0,2.3112953209288514,False,True,False,True,True,False,True,True,1.0
GBPUSD,60,8,37,4,22,2,11,461.39659999994285,17.75,0.5,0.58,-0.2901624721138185,0.0,2.3112953209288514,False,True,False,True,True,True,True,True,1.0
GBPUSD,60,8,37,4,22,2,11,461.39659999994285,17.75,0.5,0.58,-0.2901624721138185,0.0,2.3112953209288514,False,True,True,True,True,False,True,True,1.0
GBPUSD,60,8,37,4,22,2,11,461.39659999994285,17.75,0.5,0.58,-0.2901624721138185,0.0,2.3112953209288514,False,True,True,True,True,True,True,True,1.0
GBPUSD,60,8,37,4,22,2,11,461.39659999994285,17.75,0.5,0.58,-0.2901624721138185,0.0,2.3112953209288514,False,True,True,False,True,False,True,True,1.0
GBPUSD,60,8,37,4,22,2,11,461.39659999994285,17.75,0.5,0.58,-0.2901624721138185,0.0,2.3112953209288514,False,True,True,False,True,True,True,True,1.0
GBPUSD,60,112,95,91,81,33,39,459.7483999999984,2.67,0.42,0.83,-0.06771674980410196,9.55846252639799,16.39221049285243,True,True,True,False,False,False,True,True,1.0
GBPUSD,60,112,95,91,81,33,39,459.7483999999984,2.67,0.42,0.83,-0.06771674980410196,9.55846252639799,16.39221049285243,True,True,True,True,False,False,True,True,1.0
GBPUSD,60,112,95,91,81,33,39,459.7483999999984,2.67,0.42,0.83,-0.06771674980410196,9.55846252639799,16.39221049285243,True,True,False,True,False,False,True,True,1.0
GBPUSD,60,8,37,4,20,2,8,432.55789999996534,18.02,0.42,0.53,-0.32150329285165347,1.8370497859960981,5.003669716725316,False,True,True,True,True,True,True,False,1.0
GBPUSD,60,8,37,4,20,2,8,432.55789999996534,18.02,0.42,0.53,-0.32150329285165347,1.8370497859960981,5.003669716725316,False,True,True,True,True,False,True,False,1.0
GBPUSD,60,8,37,4,20,2,8,432.55789999996534,18.02,0.42,0.53,-0.32150329285165347,1.8370497859960981,5.003669716725316,False,True,False,True,True,True,True,False,1.0
GBPUSD,60,8,37,4,20,2,8,432.55789999996534,18.02,0.42,0.53,-0.32150329285165347,1.8370497859960981,5.003669716725316,False,True,False,True,True,False,True,False,1.0
GBPUSD,60,8,37,4,20,2,8,432.55789999996534,18.02,0.42,0.53,-0.32150329285165347,1.8370497859960981,5.003669716725316,False,True,True,False,True,True,True,False,1.0
GBPUSD,60,8,37,4,20,2,8,432.55789999996534,18.02,0.42,0.53,-0.32150329285165347,1.8370497859960981,5.003669716725316,False,True,True,False,True,False,True,False,1.0
GBPUSD,60,112,95,62,65,24,31,279.1916000000178,2.2,0.43,0.61,-0.19032118076291354,8.98355178644592,14.260155702076341,True,True,True,True,True,True,True,True,1.0
GBPUSD,60,112,95,62,65,24,31,279.1916000000178,2.2,0.43,0.61,-0.19032118076291354,8.98355178644592,14.260155702076341,True,True,True,True,True,False,True,True,1.0
GBPUSD,60,112,95,62,65,24,31,279.1916000000178,2.2,0.43,0.61,-0.19032118076291354,8.98355178644592,14.260155702076341,True,True,True,False,True,True,True,True,1.0
GBPUSD,60,112,95,62,65,24,31,279.1916000000178,2.2,0.43,0.61,-0.19032118076291354,8.98355178644592,14.260155702076341,True,True,True,False,True,False,True,True,1.0
GBPUSD,60,112,95,62,65,24,31,279.1916000000178,2.2,0.43,0.61,-0.19032118076291354,8.98355178644592,14.260155702076341,True,True,False,True,True,True,True,True,1.0
GBPUSD,60,112,95,62,65,24,31,279.1916000000178,2.2,0.43,0.61,-0.19032118076291354,8.98355178644592,14.260155702076341,True,True,False,True,True,False,True,True,1.0
GBPUSD,60,8,37,3,22,1,14,215.1748999999528,8.61,0.6,0.56,-0.31638966756238185,1.9171277386893917,10.933584254871139,False,True,True,True,True,False,False,True,1.0
GBPUSD,60,8,37,3,22,1,14,215.1748999999528,8.61,0.6,0.56,-0.31638966756238185,1.9171277386893917,10.933584254871139,False,True,True,True,True,True,False,True,1.0
GBPUSD,60,8,37,3,22,1,14,215.1748999999528,8.61,0.6,0.56,-0.31638966756238185,1.9171277386893917,10.933584254871139,False,True,False,True,True,True,False,True,1.0
GBPUSD,60,8,37,3,22,1,14,215.1748999999528,8.61,0.6,0.56,-0.31638966756238185,1.9171277386893917,10.933584254871139,False,True,False,True,True,False,False,True,1.0
GBPUSD,60,8,37,3,22,1,14,215.1748999999528,8.61,0.6,0.56,-0.31638966756238185,1.9171277386893917,10.933584254871139,False,True,True,False,True,True,False,True,1.0
GBPUSD,60,8,37,3,22,1,14,215.1748999999528,8.61,0.6,0.56,-0.31638966756238185,1.9171277386893917,10.933584254871139,False,True,True,False,True,False,False,True,1.0
